file,label,r,int,scenario,delay,seed,ill,attackavg,attack0,attack1,attack2,attack3,attack4,peakill,peaktime,vaccinesused,antiviralsused,pop0,pop1,pop2,pop3,pop4
sims/1/Summary14585,sims/1/config.la.1.4-hom0-160,1.4,1,hom0,1,-1,1046241,0.0943219,0.0719918,0.186153,0.0722813,0.0724019,0.0445534,56795,168,1952859,0,724944,2456485,1409590,5215027,1286188
sims/1/Summary14586,sims/1/config.la.1.4-hom0-163,1.4,1,hom0,1,-1,960719,0.0866106,0.064805,0.171948,0.0660744,0.0662106,0.0405676,59309,176,1953394,0,723108,2462607,1409940,5213912,1282822
sims/1/Summary14587,sims/1/config.la.1.4-hom0-164,1.4,1,hom0,1,-1,1191304,0.107399,0.0818129,0.210159,0.0825077,0.0829419,0.0515233,57818,159,1952743,0,724947,2460437,1410268,5214227,1282409
sims/1/Summary14588,sims/1/config.la.1.4-hom0-161,1.4,1,hom0,1,-1,1106804,0.0997825,0.0758683,0.196975,0.0760834,0.0766569,0.0471501,59411,166,1954226,0,725191,2458371,1409282,5215107,1284217
sims/1/Summary14589,sims/1/config.la.1.4-hom0-162,1.4,1,hom0,1,-1,1057803,0.0953644,0.0720279,0.188283,0.0730739,0.073081,0.0453013,58925,170,1952817,0,725608,2461421,1407971,5215201,1282015
sims/1/Summary14590,sims/1/config.la.1.4-hom0-166,1.4,1,hom0,1,-1,1133449,0.102184,0.07769,0.20141,0.0781277,0.0783907,0.0486941,59142,163,1954106,0,724662,2462208,1409935,5212363,1283113
sims/1/Summary14591,sims/1/config.la.1.4-hom0-167,1.4,1,hom0,1,-1,1101345,0.0992893,0.0758008,0.195662,0.0757998,0.0761872,0.0472608,59292,167,1954138,0,724306,2462250,1408157,5215131,1282437
sims/1/Summary14592,sims/1/config.la.1.4-hom0-171,1.4,1,hom0,1,-1,1023159,0.0922405,0.0699561,0.182677,0.0703837,0.0705854,0.0435174,57953,172,1954395,0,726198,2459596,1407471,5215043,1283992
sims/1/Summary14593,sims/1/config.la.1.4-hom0-173,1.4,1,hom0,1,-1,1116927,0.100694,0.0767958,0.198378,0.0766652,0.0773736,0.0479614,58807,167,1954083,0,725326,2461003,1407731,5216548,1281634
sims/1/Summary14594,sims/1/config.la.1.4-hom0-182,1.4,1,hom0,1,-1,1033473,0.0931704,0.0704713,0.184578,0.0708319,0.0713033,0.044067,59129,172,1952639,0,725813,2461223,1408277,5213025,1283955
sims/1/Summary14595,sims/1/config.la.1.4-hom0-187,1.4,1,hom0,1,-1,1141451,0.102905,0.0788234,0.202275,0.0792267,0.079035,0.0489721,58836,164,1955313,0,725647,2460379,1409941,5213692,1282609
sims/1/Summary14596,sims/1/config.la.1.4-hom0-186,1.4,1,hom0,1,-1,1114289,0.100457,0.0765279,0.19825,0.076351,0.0771506,0.0477578,59452,166,1951277,0,724768,2459631,1410603,5212453,1284732
sims/1/Summary14597,sims/1/config.la.1.4-hom0-175,1.4,1,hom0,1,-1,976050,0.0879935,0.0668377,0.174542,0.0668951,0.0671261,0.0415543,59139,175,1953812,0,725354,2464461,1410059,5212863,1279554
sims/1/Summary14598,sims/1/config.la.1.4-hom0-174,1.4,1,hom0,1,-1,1169644,0.105447,0.0807513,0.206718,0.0806761,0.0813016,0.050606,58036,162,1952280,0,726242,2459572,1407343,5216713,1282337
sims/1/Summary14599,sims/1/config.la.1.4-hom0-168,1.4,1,hom0,1,-1,1032708,0.0931023,0.0711685,0.184258,0.0713149,0.0712382,0.0437867,59027,171,1952850,0,724534,2457566,1409019,5215519,1285551
sims/1/Summary146,sims/1/config.la.1.2-het6-17,1.2,1,het6,1,-1,24220,0.00218352,0.00192821,0.00396176,0.00164895,0.00176369,0.00121105,818,173,2666632,0,725025,2461026,1410598,5210680,1284838
sims/1/Summary14600,sims/1/config.la.1.4-hom0-169,1.4,1,hom0,1,-1,1076230,0.0970255,0.0734055,0.191668,0.0742388,0.0743233,0.0462209,59820,170,1952285,0,724769,2459481,1410018,5216815,1281151
sims/1/Summary14601,sims/1/config.la.1.4-hom0-184,1.4,1,hom0,1,-1,1014555,0.0914649,0.0697078,0.180998,0.0699482,0.0698758,0.0434169,58174,174,1953616,0,724797,2460698,1408514,5215298,1282979
sims/1/Summary14602,sims/1/config.la.1.4-hom0-179,1.4,1,hom0,1,-1,1110452,0.10011,0.0760849,0.197234,0.0766695,0.0769138,0.04738,59756,165,1953927,0,724769,2461168,1408944,5214736,1282715
sims/1/Summary14603,sims/1/config.la.1.4-hom0-183,1.4,1,hom0,1,-1,1122813,0.101225,0.0779358,0.199029,0.077449,0.0778221,0.0480653,58619,163,1951571,0,725366,2460429,1407971,5215212,1283255
sims/1/Summary14604,sims/1/config.la.1.4-hom0-185,1.4,1,hom0,1,-1,1107705,0.0998627,0.0764577,0.197109,0.0761618,0.076599,0.0473697,58085,166,1954215,0,727226,2458771,1409801,5212118,1284364
sims/1/Summary14605,sims/1/config.la.1.4-hom0-181,1.4,1,hom0,1,-1,1174705,0.105903,0.0810828,0.207495,0.0817603,0.0815671,0.0508146,58816,161,1951808,0,725986,2457724,1408386,5216414,1283805
sims/1/Summary14606,sims/1/config.la.1.4-hom0-170,1.4,1,hom0,1,-1,1037197,0.0935057,0.0704949,0.184514,0.071847,0.0716999,0.0444963,58602,172,1952319,0,725116,2460052,1408409,5212766,1285995
sims/1/Summary14607,sims/1/config.la.1.4-hom0-176,1.4,1,hom0,1,-1,1191895,0.107453,0.0822309,0.211014,0.0825328,0.0827264,0.051136,58409,159,1952821,0,724278,2459227,1407670,5216292,1284829
sims/1/Summary14608,sims/1/config.la.1.4-hom0-172,1.4,1,hom0,1,-1,1064321,0.0959515,0.072174,0.190041,0.0729011,0.0734666,0.0454195,58633,172,1954457,0,726079,2462564,1409100,5213563,1280971
sims/1/Summary14609,sims/1/config.la.1.4-hom0-180,1.4,1,hom0,1,-1,1202485,0.108408,0.083125,0.212404,0.0832242,0.0834964,0.0520999,58342,160,1956416,0,725774,2461046,1407860,5214874,1282689
sims/1/Summary14610,sims/1/config.la.1.4-hom0-188,1.4,1,hom0,1,-1,1088308,0.0981142,0.0741934,0.193773,0.0750531,0.0752809,0.0465574,57326,166,1953899,0,726655,2457513,1411853,5214697,1281535
sims/1/Summary14611,sims/1/config.la.1.4-hom0-190,1.4,1,hom0,1,-1,975591,0.087953,0.0666692,0.174717,0.066629,0.0671363,0.0415172,58981,172,1952370,0,725537,2461271,1408621,5215358,1281398
sims/1/Summary14612,sims/1/config.la.1.4-hom0-189,1.4,1,hom0,1,-1,980911,0.088432,0.0666381,0.175337,0.0676058,0.0675471,0.041802,58731,171,1955181,0,725036,2460968,1410307,5212954,1283001
sims/1/Summary14613,sims/1/config.la.1.4-hom0-194,1.4,1,hom0,1,-1,1079590,0.0973285,0.0735924,0.192109,0.0743004,0.0746731,0.0465968,58452,166,1954054,0,724966,2457989,1411486,5213834,1283950
sims/1/Summary14614,sims/1/config.la.1.4-hom0-191,1.4,1,hom0,1,-1,1045830,0.0942844,0.0712646,0.187014,0.0716704,0.072004,0.0447098,58512,168,1952943,0,724329,2461446,1408587,5217610,1280322
sims/1/Summary14615,sims/1/config.la.1.4-hom0-196,1.4,1,hom0,1,-1,1128504,0.101738,0.0773951,0.2005,0.0779223,0.0781129,0.0486698,58835,168,1953768,0,726209,2457106,1410225,5212469,1286218
sims/1/Summary14616,sims/1/config.la.1.4-hom0-193,1.4,1,hom0,1,-1,1108302,0.0999169,0.0760697,0.197329,0.0762235,0.0765836,0.0474556,60110,166,1953207,0,725506,2460732,1407859,5213293,1284843
sims/1/Summary14617,sims/1/config.la.1.4-hom0-195,1.4,1,hom0,1,-1,996814,0.0898652,0.0673924,0.17841,0.0686053,0.0686882,0.0423162,58427,173,1954443,0,725482,2459175,1408943,5214580,1284141
sims/1/Summary14618,sims/1/config.la.1.4-hom0-199,1.4,1,hom0,1,-1,1124168,0.101347,0.0771336,0.199543,0.0777643,0.077852,0.0480666,57988,164,1954384,0,724587,2460593,1408925,5216473,1281701
sims/1/Summary14619,sims/1/config.la.1.4-hom1-158,1.4,1,hom1,1,-1,883860,0.0796828,0.0608266,0.154005,0.062017,0.0621938,0.0382525,48566,175,2053428,0,725390,2460908,1407486,5215942,1282505
sims/1/Summary14620,sims/1/config.la.1.4-hom1-152,1.4,1,hom1,1,-1,747123,0.067356,0.0515833,0.130859,0.0524902,0.0523128,0.0319798,46080,178,2051077,0,726805,2460160,1409749,5212092,1283341
sims/1/Summary14621,sims/1/config.la.1.4-hom0-198,1.4,1,hom0,1,-1,1087089,0.0980034,0.0745869,0.193493,0.0749607,0.0751593,0.0464033,58673,169,1953602,0,726575,2459263,1407417,5215121,1283982
sims/1/Summary14622,sims/1/config.la.1.4-hom1-162,1.4,1,hom1,1,-1,769896,0.0694087,0.0535661,0.134602,0.0539095,0.0539626,0.033062,46269,177,2051702,0,725608,2461421,1407971,5215201,1282015
sims/1/Summary14623,sims/1/config.la.1.4-hom0-197,1.4,1,hom0,1,-1,1015114,0.0915158,0.0698455,0.181373,0.0696571,0.0699736,0.0429114,59953,171,1953930,0,726776,2461579,1407695,5212923,1283249
sims/1/Summary14624,sims/1/config.la.1.4-hom1-165,1.4,1,hom1,1,-1,676631,0.0610001,0.0463796,0.118936,0.047046,0.0474142,0.0287908,46661,178,2051035,0,724953,2459225,1409130,5214577,1284404
sims/1/Summary14625,sims/1/config.la.1.4-hom1-151,1.4,1,hom1,1,-1,678830,0.0611985,0.046812,0.119295,0.0472418,0.0474426,0.0290893,46258,178,2051388,0,724558,2461470,1408795,5214865,1282570
sims/1/Summary14626,sims/1/config.la.1.4-hom1-156,1.4,1,hom1,1,-1,837059,0.0754637,0.0570377,0.146356,0.0587597,0.0586588,0.0365331,47238,175,2051234,0,726257,2461530,1406797,5212701,1284918
sims/1/Summary14627,sims/1/config.la.1.4-hom1-163,1.4,1,hom1,1,-1,812075,0.0732101,0.0555256,0.142221,0.0568953,0.0568688,0.0350485,47904,177,2052289,0,723108,2462607,1409940,5213912,1282822
sims/1/Summary14628,sims/1/config.la.1.4-hom1-159,1.4,1,hom1,1,-1,678208,0.0611425,0.0466948,0.119642,0.0471008,0.0473386,0.0286593,45655,178,2052293,0,726120,2459925,1409468,5215027,1281711
sims/1/Summary14629,sims/1/config.la.1.4-hom1-160,1.4,1,hom1,1,-1,780285,0.0703452,0.0537407,0.136985,0.0546925,0.0545504,0.0336257,47105,178,2051477,0,724944,2456485,1409590,5215027,1286188
sims/1/Summary14630,sims/1/config.la.1.4-hom1-166,1.4,1,hom1,1,-1,763790,0.0688578,0.0525376,0.13362,0.0533422,0.053565,0.0329729,47515,178,2052846,0,724662,2462208,1409935,5212363,1283113
sims/1/Summary14631,sims/1/config.la.1.4-hom1-157,1.4,1,hom1,1,-1,757258,0.0682692,0.0523191,0.132908,0.0528719,0.0529632,0.0324238,47782,177,2051737,0,725987,2460471,1409426,5214485,1281869
sims/1/Summary14632,sims/1/config.la.1.4-hom0-200,1.4,1,hom0,1,-1,1093719,0.0986025,0.0749308,0.194299,0.0756886,0.0756573,0.0469598,58621,163,1954042,0,724575,2459821,1410596,5213428,1283778
sims/1/Summary14633,sims/1/config.la.1.4-hom1-155,1.4,1,hom1,1,-1,818306,0.0737731,0.0569273,0.143038,0.057422,0.0572584,0.0354642,46467,174,2052209,0,726014,2461451,1407353,5214987,1282393
sims/1/Summary14634,sims/1/config.la.1.4-hom1-161,1.4,1,hom1,1,-1,686001,0.0618455,0.0467656,0.12064,0.0480386,0.0479143,0.0295371,44912,178,2052348,0,725191,2458371,1409282,5215107,1284217
sims/1/Summary14635,sims/1/config.la.1.4-hom1-153,1.4,1,hom1,1,-1,751219,0.0677242,0.0522566,0.131521,0.0523685,0.052653,0.0322462,45679,178,2052915,0,724884,2460438,1409014,5214766,1283220
sims/1/Summary14636,sims/1/config.la.1.4-hom1-164,1.4,1,hom1,1,-1,821243,0.0740373,0.0577242,0.143896,0.0576373,0.0573184,0.0352423,47467,176,2050622,0,724947,2460437,1410268,5214227,1282409
sims/1/Summary14637,sims/1/config.la.1.4-hom1-185,1.4,1,hom1,1,-1,768370,0.0692707,0.0534208,0.135129,0.0534778,0.0536358,0.0329502,46670,176,2052222,0,727226,2458771,1409801,5212118,1284364
sims/1/Summary14638,sims/1/config.la.1.4-hom1-168,1.4,1,hom1,1,-1,803609,0.0724482,0.0551085,0.140978,0.0560383,0.0563547,0.0344918,46902,176,2050725,0,724534,2457566,1409019,5215519,1285551
sims/1/Summary14639,sims/1/config.la.1.4-hom1-169,1.4,1,hom1,1,-1,747989,0.0674336,0.0513557,0.131367,0.0520114,0.0523344,0.0322507,46846,178,2050919,0,724769,2459481,1410018,5216815,1281151
sims/1/Summary14640,sims/1/config.la.1.4-hom1-181,1.4,1,hom1,1,-1,823264,0.0742193,0.0575149,0.144115,0.057289,0.0576643,0.0356978,46505,178,2050337,0,725986,2457724,1408386,5216414,1283805
sims/1/Summary14641,sims/1/config.la.1.4-hom1-186,1.4,1,hom1,1,-1,754214,0.0679951,0.0518745,0.132231,0.0527143,0.0528204,0.0324535,47444,178,2049927,0,724768,2459631,1410603,5212453,1284732
sims/1/Summary14642,sims/1/config.la.1.4-hom1-183,1.4,1,hom1,1,-1,718503,0.0647753,0.049484,0.126049,0.0504883,0.0502457,0.0306619,45350,177,2049665,0,725366,2460429,1407971,5215212,1283255
sims/1/Summary14643,sims/1/config.la.1.4-hom1-182,1.4,1,hom1,1,-1,795571,0.0717229,0.0542027,0.139201,0.0555665,0.0558618,0.0343961,46676,178,2051098,0,725813,2461223,1408277,5213025,1283955
sims/1/Summary14644,sims/1/config.la.1.4-hom1-174,1.4,1,hom1,1,-1,836380,0.0754025,0.0579339,0.145972,0.0586374,0.0587711,0.0359983,46725,173,2050731,0,726242,2459572,1407343,5216713,1282337
sims/1/Summary14645,sims/1/config.la.1.4-hom1-170,1.4,1,hom1,1,-1,692763,0.0624542,0.0472917,0.121744,0.048488,0.0484238,0.0297521,46508,178,2050403,0,725116,2460052,1408409,5212766,1285995
sims/1/Summary14646,sims/1/config.la.1.4-hom1-171,1.4,1,hom1,1,-1,812291,0.0732302,0.0560178,0.142494,0.0565184,0.0569284,0.0348149,46925,178,2052764,0,726198,2459596,1407471,5215043,1283992
sims/1/Summary14647,sims/1/config.la.1.4-hom1-188,1.4,1,hom1,1,-1,792450,0.0714418,0.0549009,0.138631,0.0555469,0.0554876,0.0344064,47125,175,2051845,0,726655,2457513,1411853,5214697,1281535
sims/1/Summary14648,sims/1/config.la.1.4-hom1-177,1.4,1,hom1,1,-1,737862,0.0665194,0.0499484,0.129502,0.0514473,0.0517078,0.0318805,45412,178,2051063,0,724087,2460469,1406139,5217006,1284735
sims/1/Summary14649,sims/1/config.la.1.4-hom1-179,1.4,1,hom1,1,-1,861745,0.0776884,0.0593803,0.150569,0.0606461,0.0604013,0.037193,48202,176,2052003,0,724769,2461168,1408944,5214736,1282715
sims/1/Summary14650,sims/1/config.la.1.4-hom1-175,1.4,1,hom1,1,-1,777357,0.0700808,0.0533133,0.13598,0.054207,0.0545593,0.0333898,47000,176,2051838,0,725354,2464461,1410059,5212863,1279554
sims/1/Summary14651,sims/1/config.la.1.4-hom1-172,1.4,1,hom1,1,-1,837430,0.0754967,0.0583614,0.146391,0.0587169,0.0586961,0.0357565,47071,175,2052834,0,726079,2462564,1409100,5213563,1280971
sims/1/Summary14652,sims/1/config.la.1.4-hom1-178,1.4,1,hom1,1,-1,788800,0.0711128,0.0543676,0.138125,0.0550522,0.0552745,0.0340722,47459,178,2052612,0,725119,2460470,1408845,5214995,1282807
sims/1/Summary14653,sims/1/config.la.1.4-hom1-184,1.4,1,hom1,1,-1,662046,0.0596853,0.0453465,0.116556,0.0462047,0.0463107,0.0278781,45170,178,2052615,0,724797,2460698,1408514,5215298,1282979
sims/1/Summary14654,sims/1/config.la.1.4-hom1-189,1.4,1,hom1,1,-1,770165,0.0694326,0.0533284,0.134776,0.0538415,0.0539961,0.0330545,46873,178,2054027,0,725036,2460968,1410307,5212954,1283001
sims/1/Summary14655,sims/1/config.la.1.4-hom1-190,1.4,1,hom1,1,-1,751548,0.0677547,0.0518678,0.132007,0.0523647,0.0525348,0.0321992,46965,178,2050848,0,725537,2461271,1408621,5215358,1281398
sims/1/Summary14656,sims/1/config.la.1.4-hom1-191,1.4,1,hom1,1,-1,694671,0.0626265,0.047818,0.122058,0.048325,0.0485912,0.0296777,45946,178,2051059,0,724329,2461446,1408587,5217610,1280322
sims/1/Summary14657,sims/1/config.la.1.4-hom1-192,1.4,1,hom1,1,-1,722095,0.0650994,0.0492436,0.127004,0.0505808,0.0504506,0.0307787,45508,178,2050666,0,725962,2461301,1408479,5213316,1283129
sims/1/Summary14658,sims/1/config.la.1.4-hom1-194,1.4,1,hom1,1,-1,831604,0.0749718,0.0573186,0.145447,0.058437,0.0583482,0.0357047,47903,176,2052665,0,724966,2457989,1411486,5213834,1283950
sims/1/Summary14659,sims/1/config.la.1.4-hom1-193,1.4,1,hom1,1,-1,875075,0.0788908,0.0603992,0.152657,0.0614749,0.0614638,0.037849,46834,173,2051216,0,725506,2460732,1407859,5213293,1284843
sims/1/Summary14660,sims/1/config.la.1.4-hom10-153,1.4,1,hom10,1,-1,6346,0.000572107,0.00061803,0.000539335,0.000638745,0.000613067,0.000369383,201,159,3159808,0,724884,2460438,1409014,5214766,1283220
sims/1/Summary14661,sims/1/config.la.1.4-hom1-200,1.4,1,hom1,1,-1,869300,0.0783704,0.0600283,0.15193,0.0610678,0.0609833,0.0373974,48136,174,2052110,0,724575,2459821,1410596,5213428,1283778
sims/1/Summary14662,sims/1/config.la.1.4-hom10-151,1.4,1,hom10,1,-1,6067,0.000546958,0.000502375,0.000536265,0.000616839,0.000579881,0.000382045,150,138,3159173,0,724558,2461470,1408795,5214865,1282570
sims/1/Summary14663,sims/1/config.la.1.4-hom10-152,1.4,1,hom10,1,-1,7074,0.000637748,0.000579248,0.000578011,0.000755454,0.000678614,0.000490127,188,123,3157939,0,726805,2460160,1409749,5212092,1283341
sims/1/Summary14664,sims/1/config.la.1.4-hom10-154,1.4,1,hom10,1,-1,6095,0.000549484,0.000554096,0.000508856,0.000653243,0.000580185,0.000385844,169,142,3158311,0,727311,2458457,1411419,5212135,1282902
sims/1/Summary14665,sims/1/config.la.1.4-hom10-157,1.4,1,hom10,1,-1,6405,0.000577431,0.000548219,0.000560055,0.000670486,0.000607538,0.000402537,156,176,3159208,0,725987,2460471,1409426,5214485,1281869
sims/1/Summary14666,sims/1/config.la.1.4-hom10-158,1.4,1,hom10,1,-1,5725,0.000516127,0.000461821,0.000474622,0.000582599,0.000560781,0.000371928,145,157,3161208,0,725390,2460908,1407486,5215942,1282505
sims/1/Summary14667,sims/1/config.la.1.4-hom1-196,1.4,1,hom1,1,-1,740490,0.0667576,0.0509082,0.129946,0.0516137,0.0519017,0.0318041,46493,178,2051667,0,726209,2457106,1410225,5212469,1286218
sims/1/Summary14668,sims/1/config.la.1.4-hom1-197,1.4,1,hom1,1,-1,782902,0.0705812,0.0544446,0.137383,0.0546127,0.0547731,0.0333131,48981,177,2052527,0,726776,2461579,1407695,5212923,1283249
sims/1/Summary14669,sims/1/config.la.1.4-hom10-155,1.4,1,hom10,1,-1,7386,0.000665873,0.00062671,0.000646773,0.000746792,0.000711603,0.00044994,188,169,3159266,0,726014,2461451,1407353,5214987,1282393
sims/1/Summary14670,sims/1/config.la.1.4-hom10-156,1.4,1,hom10,1,-1,6486,0.000584735,0.000625123,0.000547221,0.00067245,0.000621942,0.000386795,179,94,3158507,0,726257,2461530,1406797,5212701,1284918
sims/1/Summary14671,sims/1/config.la.1.4-hom1-198,1.4,1,hom1,1,-1,593241,0.053482,0.0407859,0.105097,0.0410575,0.0411964,0.0253259,41509,178,2052200,0,726575,2459263,1407417,5215121,1283982
sims/1/Summary14672,sims/1/config.la.1.4-hom1-199,1.4,1,hom1,1,-1,830642,0.0748847,0.0575818,0.145415,0.0581571,0.0581636,0.0357057,47597,173,2052765,0,724587,2460593,1408925,5216473,1281701
sims/1/Summary14673,sims/1/config.la.1.4-hom10-160,1.4,1,hom10,1,-1,6411,0.000577972,0.000551767,0.000536946,0.000676083,0.000615529,0.000411293,153,110,3157091,0,724944,2456485,1409590,5215027,1286188
sims/1/Summary14674,sims/1/config.la.1.4-hom10-162,1.4,1,hom10,1,-1,6239,0.000562467,0.000507161,0.000516775,0.000676861,0.000607839,0.000371291,175,174,3158523,0,725608,2461421,1407971,5215201,1282015
sims/1/Summary14675,sims/1/config.la.1.4-hom10-163,1.4,1,hom10,1,-1,6327,0.000570391,0.000536573,0.000512871,0.000654638,0.0006241,0.000388986,183,111,3160260,0,723108,2462607,1409940,5213912,1282822
sims/1/Summary14676,sims/1/config.la.1.4-hom10-161,1.4,1,hom10,1,-1,5195,0.000468348,0.000488147,0.000409621,0.000564827,0.000501811,0.000327826,152,116,3158173,0,725191,2458371,1409282,5215107,1284217
sims/1/Summary14677,sims/1/config.la.1.4-hom10-168,1.4,1,hom10,1,-1,5660,0.000510269,0.000523095,0.000430914,0.000583385,0.000567729,0.000341488,174,156,3157552,0,724534,2457566,1409019,5215519,1285551
sims/1/Summary14678,sims/1/config.la.1.4-hom10-171,1.4,1,hom10,1,-1,5999,0.000540826,0.000543929,0.000529762,0.000596815,0.000568739,0.000385516,157,177,3160900,0,726198,2459596,1407471,5215043,1283992
sims/1/Summary14679,sims/1/config.la.1.4-hom10-167,1.4,1,hom10,1,-1,5623,0.000506929,0.000534305,0.000437405,0.000612858,0.000552239,0.000324382,143,90,3160113,0,724306,2462250,1408157,5215131,1282437
sims/1/Summary14680,sims/1/config.la.1.4-hom10-166,1.4,1,hom10,1,-1,6525,0.000588247,0.000480224,0.000533261,0.000706416,0.000636947,0.000427086,163,153,3159281,0,724662,2462208,1409935,5212363,1283113
sims/1/Summary14681,sims/1/config.la.1.4-hom10-182,1.4,1,hom10,1,-1,7687,0.000693004,0.000681994,0.000663085,0.000825122,0.000731245,0.000456402,223,107,3158494,0,725813,2461223,1408277,5213025,1283955
sims/1/Summary14682,sims/1/config.la.1.4-hom10-175,1.4,1,hom10,1,-1,7447,0.000671367,0.000690697,0.000602566,0.000795002,0.00071995,0.000458754,188,150,3160680,0,725354,2464461,1410059,5212863,1279554
sims/1/Summary14683,sims/1/config.la.1.4-hom10-184,1.4,1,hom10,1,-1,6036,0.000544162,0.000607067,0.000485635,0.000641811,0.000578874,0.00037257,162,116,3160049,0,724797,2460698,1408514,5215298,1282979
sims/1/Summary14684,sims/1/config.la.1.4-hom10-180,1.4,1,hom10,1,-1,6458,0.000582209,0.000558025,0.000523355,0.000676914,0.000629354,0.000413194,159,47,3162540,0,725774,2461046,1407860,5214874,1282689
sims/1/Summary14685,sims/1/config.la.1.4-hom10-164,1.4,1,hom10,1,-1,6135,0.000553087,0.000540729,0.000512104,0.000663704,0.000590308,0.000365718,163,174,3157486,0,724947,2460437,1410268,5214227,1282409
sims/1/Summary14686,sims/1/config.la.1.4-hom10-177,1.4,1,hom10,1,-1,6253,0.000563717,0.000542752,0.000533638,0.000630805,0.00060322,0.000399304,154,101,3159061,0,724087,2460469,1406139,5217006,1284735
sims/1/Summary14687,sims/1/config.la.1.4-hom10-178,1.4,1,hom10,1,-1,5896,0.000531543,0.000508882,0.000451946,0.000656566,0.000579866,0.000363266,152,178,3159173,0,725119,2460470,1408845,5214995,1282807
sims/1/Summary14688,sims/1/config.la.1.4-hom10-170,1.4,1,hom10,1,-1,6042,0.0005447,0.000566806,0.000515843,0.000616298,0.000579347,0.000368586,171,175,3156998,0,725116,2460052,1408409,5212766,1285995
sims/1/Summary14689,sims/1/config.la.1.4-hom10-183,1.4,1,hom10,1,-1,6702,0.000604207,0.000592804,0.000560471,0.000672599,0.000652706,0.000422363,177,116,3157921,0,725366,2460429,1407971,5215212,1283255
sims/1/Summary14690,sims/1/config.la.1.4-hom10-181,1.4,1,hom10,1,-1,5839,0.0005264,0.00043527,0.000450417,0.000623409,0.000590827,0.000355194,170,178,3155936,0,725986,2457724,1408386,5216414,1283805
sims/1/Summary14691,sims/1/config.la.1.4-hom10-165,1.4,1,hom10,1,-1,6133,0.000552907,0.000524172,0.000483079,0.000637982,0.00060887,0.000382278,156,105,3158388,0,724953,2459225,1409130,5214577,1284404
sims/1/Summary14692,sims/1/config.la.1.4-hom10-172,1.4,1,hom10,1,-1,5567,0.000501881,0.000437969,0.000483236,0.000596125,0.000532841,0.00034427,155,110,3160306,0,726079,2462564,1409100,5213563,1280971
sims/1/Summary14693,sims/1/config.la.1.4-hom10-179,1.4,1,hom10,1,-1,7436,0.000670373,0.000688495,0.000639127,0.000784985,0.000704734,0.000454505,218,164,3160251,0,724769,2461168,1408944,5214736,1282715
